1608679824.457178 5.01
1608679824.502058 4.90
1608679824.5469384 4.99
1608679824.5878284 5.02
1608679824.6327083 5.01
1608679824.6785865 5.05
1608679824.7194765 5.02
1608679824.7643561 4.94
1608679824.8052475 5.06
1608679824.8501267 4.88
1608679824.895007 4.94
1608679824.9358976 5.14
1608679824.9817746 5.02
1608679825.0266547 5.04
1608679825.0675454 5.01
1608679825.1124258 5.04
1608679825.1573062 4.86
1608679825.1981957 4.98
1608679825.2430758 5.13
1608679825.287955 4.91
1608679825.3298438 4.96
1608679825.3747234 5.03
1608679825.4156141 4.98
1608679825.4604943 5.04
1608679825.5053737 4.99
1608679825.5462646 4.96
1608679825.592142 5.18
1608679825.6370213 5.01
1608679825.6779125 5.10
1608679825.722792 4.95
1608679825.7676728 5.03
1608679825.808563 5.03
1608679825.8534422 5.19
1608679825.8983223 4.97
1608679825.940211 5.14
1608679825.9850903 4.95
1608679826.0259817 5.08
1608679826.070861 5.00
1608679826.1157422 4.94
1608679826.1566317 5.05
1608679826.2015111 4.96
1608679826.2473896 5.06
1608679826.288279 5.00
1608679826.333159 4.96
1608679826.3780394 5.11
1608679826.4189293 5.06
1608679826.4638102 4.91
1608679826.5086899 5.06
1608679826.5505786 4.95
1608679826.5954578 4.99
1608679826.6363485 5.10
1608679826.6812277 5.03
1608679826.726108 4.98
1608679826.766998 5.07
1608679826.8118792 5.00
1608679826.8577557 4.94
1608679826.8986464 5.00
1608679826.943527 5.02
1608679826.9884064 5.07
1608679827.0292966 5.05
1608679827.0741773 5.01
1608679827.1190565 5.20
1608679827.1609454 5.08
1608679827.2058246 4.93
1608679827.2467167 5.04
1608679827.2915945 5.02
1608679827.336475 4.93
1608679827.3773665 4.95
1608679827.4222462 5.03
1608679827.4671252 4.92
1608679827.509016 5.01
1608679827.5538929 5.02
1608679827.5987735 4.93
1608679827.6396644 4.94
1608679827.6845446 5.01
1608679827.729423 4.96
1608679827.7713113 4.96
1608679827.8161914 4.94
1608679827.8570828 4.97
1608679827.9019623 5.05
1608679827.946843 4.99
1608679827.9877324 5.01
1608679828.0326123 4.97
1608679828.0774922 5.05
1608679828.11938 4.98
1608679828.1642606 5.06
1608679828.2091403 4.92
1608679828.250031 4.95
1608679828.2949104 5.00
1608679828.339791 4.96
1608679828.3816786 4.99
1608679828.426559 4.94
1608679828.4674501 4.96
1608679828.5123284 4.91
1608679828.5572095 5.00
1608679828.5980992 5.01
1608679828.64298 4.97
1608679828.68786 4.98
1608679828.7297475 4.96
1608679828.7746277 4.98
1608679828.8195071 5.03
1608679828.8603976 4.98
1608679828.9052777 4.98
1608679828.9501576 4.95
1608679828.9920454 4.98
1608679829.036925 4.94
1608679829.0818062 4.98
1608679829.1226964 4.98
1608679829.167576 5.11
1608679829.2084668 5.00
1608679829.2533464 4.97
1608679829.298226 5.13
1608679829.3401153 5.08
1608679829.3849938 5.00
1608679829.4298742 5.05
1608679829.4707649 4.96
1608679829.5156453 5.06
1608679829.5605247 4.94
1608679829.601415 4.93
1608679829.6472926 4.91
1608679829.692172 5.13
1608679829.7330632 4.96
1608679829.7779436 4.96
1608679829.8188334 5.03
1608679829.863713 5.09
1608679829.908593 4.99
1608679829.9504814 4.96
1608679829.9953613 5.03
1608679830.0402415 5.03
1608679830.081132 4.96
1608679830.1260116 4.95
1608679830.1708922 5.06
1608679830.2117827 4.96
1608679830.25766 5.07
1608679830.3025393 5.08
1608679830.343431 5.02
1608679830.3883107 5.07
1608679830.4292006 4.96
1608679830.4740803 4.99
1608679830.518961 5.04
1608679830.5608482 4.98
1608679830.605728 5.03
1608679830.6506083 5.02
1608679830.6914988 5.02
1608679830.7363782 4.94
1608679830.7812586 5.09
1608679830.822149 5.01
1608679830.8680263 4.93
1608679830.9129074 4.91
1608679830.9537969 4.95
1608679830.9986768 4.95
1608679831.0395677 4.91
1608679831.0844474 5.02
1608679831.1293268 5.10
1608679831.1702187 4.95
1608679831.2160952 4.97
1608679831.2609751 5.02
1608679831.3018656 5.11
1608679831.3467467 4.98
1608679831.3916256 4.96
1608679831.432516 5.05
1608679831.4773965 4.96
1608679831.5232737 5.05
1608679831.5641637 4.98
1608679831.6090443 4.99
1608679831.6499343 4.96
1608679831.6948144 4.94
1608679831.7396944 4.91
1608679831.780585 4.98
1608679831.8264627 5.09
1608679831.8713427 4.96
1608679831.9122376 4.86
1608679831.9571135 4.95
1608679832.0019934 4.95
1608679832.0428834 4.92
1608679832.0877633 5.04
1608679832.1336405 5.06
1608679832.1745317 5.03
1608679832.2194114 5.04
1608679832.2603035 5.09
1608679832.3051815 5.08
1608679832.350062 4.91
1608679832.3909514 4.94
1608679832.4368298 5.07
1608679832.4817102 5.01
1608679832.5226007 4.99
1608679832.5674794 5.06
1608679832.6123595 4.99
1608679832.653251 5.04
1608679832.6981306 5.00
1608679832.7440073 4.92
1608679832.784901 4.91
1608679832.8297791 4.97
1608679832.8746579 4.99
1608679832.9155483 4.94
1608679832.9604294 5.04
1608679833.0013187 5.00
1608679833.0471966 4.95
1608679833.0920768 5.09
1608679833.132967 5.02
1608679833.1778467 4.93
1608679833.222727 5.00
1608679833.2636175 5.03
1608679833.3084974 4.94
1608679833.353378 5.03
1608679833.3952658 5.00
1608679833.4401462 5.05
1608679833.4850247 4.99
1608679833.5259156 5.10
1608679833.5707955 5.07
1608679833.6116865 4.96
1608679833.6575637 4.97
1608679833.7024431 5.13
1608679833.743334 4.89
1608679833.7882137 4.82
1608679833.8330934 4.95
1608679833.8739848 4.97
1608679833.9188647 4.90
1608679833.9637442 5.02
1608679834.0056322 5.07
1608679834.0505123 4.95
1608679834.095392 5.06
1608679834.136283 5.04
1608679834.1811626 5.02
1608679834.222053 4.91
1608679834.2669327 4.91
1608679834.31281 5.08
1608679834.3537006 5.08
1608679834.3985813 4.93
1608679834.4434648 4.93
1608679834.4843516 4.95
1608679834.5292315 5.02
1608679834.574111 4.98
1608679834.615999 4.91
1608679834.6608794 4.98
1608679834.7057586 4.94
1608679834.746653 5.02
1608679834.7915351 4.97
1608679834.83641 4.95
1608679834.8773003 5.03
1608679834.9231772 4.93
1608679834.9640682 4.91
1608679835.0089476 5.07
1608679835.053828 4.96
1608679835.094718 5.04
1608679835.139599 4.95
1608679835.1844783 5.01
1608679835.2263658 4.99
1608679835.271247 5.00
1608679835.3161259 4.94
1608679835.3570163 4.99
1608679835.4018967 4.97
1608679835.4467766 5.08
1608679835.487667 -0.51
1608679835.5335448 5.02
1608679835.574435 5.15
1608679835.619315 4.99
1608679835.6641948 4.98
1608679835.7050862 4.99
1608679835.7499661 5.09
1608679835.7948456 4.88
1608679835.8367343 4.93
1608679835.8816135 5.02
1608679835.926498 5.02
1608679835.9673839 5.00
1608679836.012263 4.96
1608679836.0571444 5.00
1608679836.098034 5.02
1608679836.1439106 5.04
1608679836.1848023 5.00
1608679836.229686 5.01
1608679836.2745621 5.02
1608679836.3154528 5.04
1608679836.360332 5.01
1608679836.405212 4.98
1608679836.4471004 4.91
1608679836.4919803 4.96
1608679836.53686 4.96
1608679836.577753 4.98
1608679836.6226308 5.05
1608679836.6675107 4.96
1608679836.708401 4.93
1608679836.753281 4.88
1608679836.7951689 5.03
1608679836.8400488 4.99
1608679836.8849292 4.97
1608679836.9258196 4.92
1608679836.9707003 5.07
1608679837.015579 4.96
1608679837.0564694 4.91
1608679837.1023474 4.98
1608679837.147227 5.09
1608679837.188118 4.99
1608679837.2329972 5.01
1608679837.2778797 5.06
1608679837.3187685 4.98
1608679837.3636482 4.93
1608679837.4055374 5.01
1608679837.450416 4.95
1608679837.4952962 5.01
1608679837.5361862 5.04
1608679837.5810692 4.90
1608679837.6259463 5.03
1608679837.6668365 4.85
1608679837.7127147 5.10
1608679837.7575948 5.01
1608679837.798485 5.00
1608679837.843364 4.92
1608679837.8882446 4.98
1608679837.929135 4.98
1608679837.9740145 5.04
1608679838.015903 4.99
1608679838.0607831 4.95
1608679838.105663 5.02
1608679838.1465533 5.11
1608679838.1914344 5.04
1608679838.2363138 5.08
1608679838.277204 4.94
1608679838.323082 5.03
1608679838.3679612 5.01
1608679838.4088516 4.91
1608679838.4537315 4.95
1608679838.498612 4.96
1608679838.5395029 5.06
1608679838.5843816 -0.51
1608679838.629262 5.00
1608679838.6711497 5.00
1608679838.7160308 4.95
1608679838.7569206 5.01
1608679838.8018012 5.07
1608679838.8466804 4.92
1608679838.8875709 4.96
1608679838.9334488 4.89
1608679838.9783282 5.01
1608679839.0192192 4.98
1608679839.064107 4.94
1608679839.1089785 5.03
1608679839.14987 5.04
1608679839.194749 5.00
1608679839.239629 4.99
1608679839.2815168 5.03
1608679839.3263967 5.11
1608679839.3672917 4.95
1608679839.4121678 5.10
1608679839.4570472 4.89
1608679839.497938 4.84
1608679839.5438156 5.00
1608679839.588695 5.02
1608679839.629586 4.95
1608679839.674466 4.93
1608679839.7193456 4.98
1608679839.7602365 4.97
1608679839.8051157 4.87
1608679839.8499963 4.91
1608679839.8918843 5.03
1608679839.9367633 5.05
1608679839.9776547 5.05
1608679840.0225341 5.10
1608679840.0674148 4.95
1608679840.1083052 4.97
1608679840.1531856 5.06
1608679840.1990623 4.99
1608679840.2399523 5.04
1608679840.2848325 5.03
1608679840.329713 5.01
1608679840.3706033 4.97
1608679840.4154856 4.90
1608679840.4603636 5.03
1608679840.5022511 4.95
1608679840.5471313 4.87
1608679840.5880222 5.00
1608679840.6329024 4.97
1608679840.6777816 5.06
1608679840.7186735 5.03
1608679840.7635522 5.08
1608679840.808432 5.10
1608679840.85032 5.05
1608679840.8951998 5.08
1608679840.9400792 4.85
1608679840.9809709 4.99
1608679841.0258498 5.14
1608679841.07073 5.00
1608679841.1126182 5.03
1608679841.1574984 4.94
1608679841.198389 4.87
1608679841.2432685 5.02
1608679841.2881486 4.98
1608679841.329039 5.00
1608679841.3739188 4.96
1608679841.4197962 4.97
1608679841.4606872 4.99
1608679841.5055668 5.06
1608679841.5504477 4.96
1608679841.5913424 5.16
1608679841.6362176 5.01
1608679841.6810968 4.83
1608679841.7219887 5.04
1608679841.7678652 5.05
1608679841.8087559 4.95
1608679841.853636 4.79
1608679841.8985152 5.26
1608679841.9394066 4.93
1608679841.9842856 5.14
1608679842.0291674 5.08
1608679842.0710537 5.10
1608679842.1159337 4.97
1608679842.1608136 4.81
1608679842.2017074 5.05
1608679842.2465842 4.98
1608679842.2914648 5.01
1608679842.332355 4.91
1608679842.3782313 4.96
1608679842.4191232 5.11
1608679842.464003 5.15
1608679842.5088832 4.86
1608679842.5497744 5.23
1608679842.5946534 4.98
1608679842.6395333 4.83
1608679842.6814208 5.03
1608679842.726301 4.99
1608679842.7711809 4.98
1608679842.8120713 4.89
1608679842.856951 5.03
1608679842.9018316 5.01
1608679842.9427223 4.97
1608679842.9885998 5.00
1608679843.02949 4.98
1608679843.07437 5.00
1608679843.1192493 5.06
1608679843.1601396 4.97
1608679843.2050197 5.02
1608679843.2499003 5.08
1608679843.2917879 4.88
1608679843.3366683 5.08
1608679843.3815477 4.96
1608679843.4224386 4.92
1608679843.4673185 5.06
1608679843.5121977 5.01
1608679843.5530903 5.05
1608679843.5989666 5.00
1608679843.6398566 4.85
1608679843.6847374 4.99
1608679843.7296169 5.23
1608679843.7705073 4.99
1608679843.8153875 5.02
1608679843.8602667 5.01
1608679843.9021547 5.05
1608679843.9470346 5.13
1608679843.9919147 5.03
1608679844.0328052 4.83
1608679844.0776856 4.85
1608679844.122565 5.02
1608679844.1634562 5.10
1608679844.209333 5.13
1608679844.250224 5.15
1608679844.295104 4.96
1608679844.3399837 4.97
1608679844.380874 4.91
1608679844.425754 5.08
1608679844.4706335 4.96
1608679844.5125213 4.86
1608679844.5574024 5.11
1608679844.6022818 4.94
1608679844.643173 4.94
1608679844.6880524 5.00
1608679844.732938 5.10
1608679844.7738235 5.05
1608679844.8187027 4.88
1608679844.8605912 5.13
1608679844.9054713 5.03
1608679844.95035 5.00
1608679844.991241 5.02
1608679845.0361257 5.06
1608679845.081001 4.94
1608679845.1228945 4.79
1608679845.1677692 4.98
1608679845.2126486 5.10
1608679845.2535398 4.90
1608679845.2984197 4.90
1608679845.3432992 5.03
1608679845.384191 5.09
1608679845.4290698 5.03
1608679845.4709573 4.95
1608679845.5158389 4.92
1608679845.5607183 4.91
1608679845.601608 4.98
1608679845.646488 5.01
1608679845.6913676 4.85
1608679845.7332554 5.01
1608679845.7781358 5.08
1608679845.8230157 5.10
1608679845.8639064 4.98
1608679845.908786 5.11
1608679845.9536664 5.01
1608679845.9945576 5.04
1608679846.0394368 5.03
1608679846.0813248 4.96
1608679846.1262047 5.08
1608679846.1710844 4.91
1608679846.2119749 4.96
1608679846.2568552 5.08
1608679846.3017347 4.91
1608679846.3426256 4.88
1608679846.3885038 4.92
1608679846.4333827 4.97
1608679846.4742732 4.95
1608679846.5191534 4.95
1608679846.5640347 5.17
1608679846.6049237 4.79
1608679846.6498039 4.88
1608679846.691692 5.03
1608679846.7365718 4.82
1608679846.7814512 5.01
1608679846.8223422 4.89
1608679846.8672218 4.97
1608679846.912102 5.04
1608679846.9529922 5.04
1608679846.9988713 5.02
1608679847.0437496 5.21
1608679847.0846405 5.04
1608679847.129521 4.97
1608679847.1744 5.10
1608679847.2152925 5.14
1608679847.260171 4.95
1608679847.3010616 5.00
1608679847.3469422 5.07
1608679847.391819 4.92
1608679847.4327092 4.93
1608679847.4775887 5.02
1608679847.5224683 4.99
1608679847.5633597 4.93
1608679847.6082397 4.91
1608679847.6541169 4.96
1608679847.6950078 4.92
1608679847.7398875 4.92
1608679847.7847672 5.13
1608679847.8256586 5.07
1608679847.8705454 4.91
1608679847.9114285 5.13
1608679847.9573066 5.06
1608679848.002185 5.00
1608679848.043076 4.88
1608679848.0879562 4.99
1608679848.132836 4.93
1608679848.1737268 5.09
1608679848.2186058 5.14
1608679848.2634866 5.05
1608679848.3053744 5.09
1608679848.3502545 5.10
1608679848.395135 5.01
1608679848.4360251 4.95
1608679848.4809048 5.03
1608679848.5217967 5.04
1608679848.5676727 5.01
1608679848.6125524 4.98
1608679848.653443 5.02
1608679848.6983232 4.99
1608679848.743203 5.00
1608679848.7840934 5.01
1608679848.8289735 5.02
1608679848.8738534 5.02
1608679848.915742 5.00
1608679848.9606209 4.99
1608679849.0055013 5.02
1608679849.0463922 4.97
1608679849.0912714 5.00
1608679849.1321623 4.99
1608679849.1780398 4.99
1608679849.2229204 4.98
1608679849.2638106 4.99
1608679849.3086905 4.96
1608679849.3535702 5.03
1608679849.3944604 4.99
1608679849.4393406 5.03
1608679849.4842203 4.99
1608679849.5261078 5.00
1608679849.5709887 5.01
1608679849.615868 4.99
1608679849.6567597 5.00
1608679849.7016387 5.00
1608679849.7465189 4.96
1608679849.7874098 5.01
1608679849.833287 5.01
1608679849.8741772 5.01
1608679849.9190574 4.97
1608679849.9639375 5.00
1608679850.0048275 4.98
1608679850.0497074 5.02
1608679850.0945873 5.02
1608679850.136475 4.99
1608679850.181355 4.99
1608679850.2262354 4.98
1608679850.2671263 4.98
1608679850.3120065 4.99
1608679850.356886 4.98
1608679850.397776 4.97
1608679850.443654 4.99
1608679850.4885345 4.97
1608679850.529425 4.98
1608679850.574304 4.99
1608679850.6151946 4.98
1608679850.6600752 5.00
1608679850.7049546 4.99
1608679850.7468426 5.01
1608679850.7917225 4.99
1608679850.8366022 5.01
1608679850.8774931 5.00
1608679850.9223733 4.98
1608679850.9672534 4.99
1608679851.0081432 4.99
1608679851.0540211 5.00
1608679851.0989015 4.98
1608679851.1397908 5.00
1608679851.184671 4.98
1608679851.2255619 4.99
1608679851.2704415 5.01
1608679851.3153214 5.02
1608679851.3572097 4.97
1608679851.4020905 4.97
1608679851.4469688 5.00
1608679851.4878604 4.99
1608679851.53274 4.97
1608679851.577621 5.01
1608679851.6185102 5.01
1608679851.6643877 4.98
1608679851.7092683 5.00
1608679851.7501578 5.03
1608679851.7950385 4.99
1608679851.8399196 4.96
1608679851.8808084 4.98
1608679851.9256885 5.00
1608679851.967577 5.01
1608679852.0124562 5.02
1608679852.057337 4.97
1608679852.0982273 5.00
1608679852.1431065 4.99
1608679852.1879869 4.96
1608679852.228878 4.95
1608679852.2737572 5.01
1608679852.3196356 4.93
1608679852.360526 4.98
1608679852.405406 5.03
1608679852.450285 4.99
1608679852.4911773 4.99
1608679852.5360563 4.96
1608679852.5779448 5.00
1608679852.6228242 4.96
1608679852.6677036 5.01
1608679852.708595 5.01
1608679852.753474 5.02
1608679852.798354 4.97
1608679852.8392446 4.99
1608679852.8841245 5.02
1608679852.930002 4.99
1608679852.9708917 5.02
1608679853.0157719 5.00
1608679853.060653 4.95
1608679853.1015425 5.03
1608679853.1464229 4.94
1608679853.1913025 5.04
1608679853.2331903 4.94
1608679853.2780707 5.03
1608679853.318962 5.02
1608679853.3638413 5.02
1608679853.4087212 4.97
1608679853.4496112 5.01
1608679853.494492 5.01
1608679853.5403695 5.02
1608679853.5812597 5.00
1608679853.6261396 4.97
1608679853.671019 5.00
1608679853.7119095 4.97
1608679853.7567892 4.96
1608679853.8016703 4.95
1608679853.843558 5.00
1608679853.8884377 5.03
1608679853.9333177 5.01
1608679853.9742084 5.01
1608679854.0190876 5.00
1608679854.0599782 4.96
1608679854.1048586 5.02
1608679854.1507359 4.99
1608679854.1916265 4.98
1608679854.2365062 4.97
1608679854.281386 5.03
1608679854.322277 4.99
1608679854.3671575 5.02
1608679854.4120371 4.99
1608679854.4539251 5.01
1608679854.4988046 4.97
1608679854.5436847 5.03
1608679854.5845752 4.99
1608679854.6294556 4.96
1608679854.6703453 5.00
1608679854.7152255 5.00
1608679854.761106 4.98
1608679854.8019931 4.96
1608679854.8468728 5.00
1608679854.8917527 5.00
